"qualifying","position","displayName","nflId_def","tackling_opportunities","eps_tackling","eps_per_tackling_opportunity","perc_reduce_yac","FF","Tackles","tackle_perc"
1,"CB","Michael Davis",2559164,9,0.672412782102048,0.074712531344672,0.444444444444444,0,4.5,0.5
1,"OLB","T.J. Watt",2558064,5,0.657671860604229,0.131534372120846,0.6,0,1.5,0.3
1,"CB","Byron Jones",2552568,12,0.647487865721198,0.0539573221434332,0.583333333333333,0,8,0.666666666666667
1,"OLB","Thomas Davis",2506352,10,0.634638732833585,0.0634638732833585,0.7,0,5.5,0.55
1,"OLB","Ben Gedeon",2558033,4,0.616072386487275,0.154018096621819,0.75,0,2,0.5
1,"CB","Tre Flowers",2560728,20,0.60673147903001,0.0303365739515005,0.65,0,11.5,0.575
1,"SS","Quandre Diggs",2552262,22,0.59340008003494,0.0269727309106791,0.590909090909091,0,15,0.681818181818182
1,"OLB","K.J. Wright",2495252,6,0.582514125619191,0.0970856876031984,0.666666666666667,0,2.5,0.416666666666667
1,"SS","Lano Hill",2558077,4,0.579149354989335,0.144787338747334,1,0,0,0
1,"MLB","Dont'a Hightower",2533057,15,0.564398855792795,0.0376265903861863,0.466666666666667,0,8,0.533333333333333
1,"S","Isaiah Johnson",2556567,9,0.549569728146072,0.0610633031273413,0.555555555555556,0,6,0.666666666666667
1,"CB","Chidobe Awuzie",2557840,15,0.538760954459881,0.0359173969639921,0.733333333333333,0,10.5,0.7
1,"CB","Tramaine Brock",2507917,4,0.523319098088635,0.130829774522159,0.75,0,3,0.75
1,"CB","Avonte Maddox",2560795,9,0.500013787878816,0.0555570875420907,0.444444444444444,1,6,0.666666666666667
1,"SS","Morgan Burnett",496727,7,0.494846845115618,0.0706924064450884,0.714285714285714,0,6,0.857142857142857
1,"ILB","Terrance Smith",2556775,6,0.468532757131751,0.0780887928552919,0.5,0,0,0
1,"CB","Dre Kirkpatrick",2533060,7,0.45079150067587,0.0643987858108385,0.857142857142857,0,4,0.571428571428571
1,"CB","Grant Haley",2561001,4,0.440399889912743,0.110099972478186,0.75,0,4,1
1,"SS","Jahleel Addae",2541958,6,0.436349367546491,0.0727248945910818,0.833333333333333,0,5,0.833333333333333
1,"ILB","Denzel Perryman",2552310,6,0.430832527673829,0.0718054212789716,0.833333333333333,0,4.5,0.75
1,"ILB","Tae Davis",2561318,12,0.430333642984871,0.0358611369154059,0.666666666666667,0,5,0.416666666666667
1,"LB","Austin Calitro",2558925,7,0.430000121601879,0.0614285888002684,0.571428571428571,0,0.5,0.0714285714285714
1,"SS","Landon Collins",2552454,17,0.423685982404959,0.0249227048473506,0.529411764705882,0,12,0.705882352941177
1,"FS","Mike Adams",2505708,12,0.416246560813871,0.0346872134011559,0.5,0,7,0.583333333333333
1,"CB","Janoris Jenkins",2532875,19,0.406966365815771,0.0214192824113564,0.684210526315789,0,13.5,0.710526315789474
1,"CB","Ken Crawley",2556735,9,0.395389740807225,0.043932193423025,0.555555555555556,0,8,0.888888888888889
1,"CB","Kyle Fuller",2543681,19,0.389218598997986,0.0204851894209466,0.684210526315789,0,14.5,0.763157894736842
1,"CB","Cre'von LeBlanc",2556587,8,0.379323993316166,0.0474154991645207,0.625,0,4.5,0.5625
1,"FS","Curtis Riley",2553822,8,0.378373241975689,0.0472966552469612,0.5,0,7,0.875
1,"SS","Derrick Kindred",2555540,7,0.370090595465504,0.0528700850665006,0.571428571428571,0,4,0.571428571428571
1,"CB","Mike Hilton",2556559,18,0.360873886303433,0.0200485492390796,0.444444444444444,0,14,0.777777777777778
1,"OLB","Mychal Kendricks",2532890,1,0.352711436542189,0.352711436542189,1,0,1,1
1,"SS","Justin Evans",2557945,5,0.340842650609902,0.0681685301219805,0.8,0,3.5,0.7
1,"SS","Josh Jones",2558119,12,0.328696991280672,0.027391415940056,0.666666666666667,0,10.5,0.875
1,"S","Minkah Fitzpatrick",2560725,11,0.32232713170135,0.0293024665183046,0.727272727272727,0,7,0.636363636363636
1,"CB","Levi Wallace",2560914,3,0.311666681091586,0.103888893697195,0.666666666666667,0,3,1
1,"OLB","Jamie Collins",2539311,32,0.303073459769232,0.00947104561778851,0.46875,0,10,0.3125
1,"CB","Justin Coleman",2553637,13,0.295890366683583,0.0227607974371987,0.461538461538462,1,9,0.692307692307692
1,"CB","Casey Hayward",2532861,5,0.243880353105534,0.0487760706211068,1,0,3,0.6
1,"SS","Karl Joseph",2555342,2,0.235378419851215,0.117689209925608,0.5,0,1,0.5
1,"FS","Anthony Harris",2553655,4,0.217799793073405,0.0544499482683512,1,0,3,0.75
1,"MLB","Bobby Wagner",2532966,20,0.204315537131941,0.0102157768565971,0.55,0,15,0.75
1,"FS","Vonn Bell",2555530,14,0.194468780557859,0.0138906271827042,0.642857142857143,0,11.5,0.821428571428571
1,"CB","Sidney Jones",2557958,11,0.155461246192392,0.0141328405629448,0.545454545454545,0,6,0.545454545454545
1,"SS","Tavon Wilson",2534830,7,0.122828967692766,0.0175469953846809,0.428571428571429,0,5,0.714285714285714
1,"OLB","Shaq Thompson",2552447,22,0.121145913419792,0.00550663242817236,0.681818181818182,0,14,0.636363636363636
1,"OLB","Damien Wilson",2552686,7,0.112228335410793,0.016032619344399,0.571428571428571,0,4.5,0.642857142857143
1,"CB","Patrick Peterson",2495504,15,0.110019895303724,0.00733465968691495,0.6,0,10,0.666666666666667
1,"SS","Michael Thomas",2535687,9,0.105625227149677,0.0117361363499642,0.555555555555556,0,5,0.555555555555556
1,"SS","Damontae Kazee",2558184,5,0.088928694074716,0.0177857388149432,0.4,0,3,0.6
1,"OLB","A.J. Klein",2539982,11,0.078781854655326,0.00716198678684782,0.545454545454545,0,6.5,0.590909090909091
1,"CB","D.J. Hayden",2539237,16,0.0659754262226175,0.00412346413891359,0.5625,0,10.5,0.65625
1,"CB","Logan Ryan",2540162,10,0.0617087834726664,0.00617087834726664,0.6,0,8,0.8
1,"DB","Ronnie Harrison",2561008,6,0.0444961943404949,0.00741603239008249,0.5,0,4,0.666666666666667
1,"LB","Rashaan Evans",2560718,5,0.0371972629697641,0.00743945259395281,0.6,0,1.5,0.3
1,"CB","Bobby McCain",2552434,13,0.00137012360924634,0.00010539412378818,0.384615384615385,0,9,0.692307692307692
1,"SS","Sharrod Neasman",2556443,9,-0.00957031874855986,-0.00106336874983998,0.444444444444444,0,7,0.777777777777778
1,"CB","Bashaud Breeland",2543571,6,-0.0148311433524163,-0.00247185722540272,0.666666666666667,0,3,0.5
1,"CB","Carlton Davis",2561039,9,-0.0158951621642769,-0.0017661291293641,0.666666666666667,0,3,0.333333333333333
1,"FS","Will Parks",2556278,7,-0.0250196989221534,-0.00357424270316477,0.428571428571429,0,4.5,0.642857142857143
1,"CB","Robert Alford",2539653,4,-0.0358688622172031,-0.00896721555430077,0.75,0,3,0.75
1,"DB","Tre Sullivan",2559260,1,-0.0463226845805176,-0.0463226845805176,0,0,1,1
1,"OLB","Lorenzo Alexander",2506268,8,-0.0848413084433856,-0.0106051635554232,0.5,0,4,0.5
1,"CB","Trevor Williams",2556828,6,-0.107284413971005,-0.0178807356618341,0.666666666666667,0,4.5,0.75
1,"MLB","Joe Schobert",2555166,9,-0.17823870990436,-0.0198043011004844,0.666666666666667,0,6,0.666666666666667
1,"CB","Orlando Scandrick",2307,11,-0.182796792476004,-0.0166178902250913,0.545454545454545,0,8,0.727272727272727
1,"CB","Nick Nelson",2560819,2,-0.199755775860682,-0.0998778879303411,0.5,0,0,0
1,"CB","Pierre Desir",2543811,8,-0.209663192286536,-0.026207899035817,0.625,0,6,0.75
1,"OLB","Alex Anzalone",2558163,10,-0.22339936930964,-0.022339936930964,0.5,0,5,0.5
1,"FS","Malik Hooker",2558060,5,-0.224559680284428,-0.0449119360568857,0.2,0,3.5,0.7
1,"MLB","Preston Brown",2543814,7,-0.239179530772913,-0.0341685043961304,0.428571428571429,0,5.5,0.785714285714286
1,"OLB","Kamu Grugier-Hill",2556363,9,-0.272587756589265,-0.0302875285099183,0.444444444444444,0,4.5,0.5
1,"ILB","Reggie Ragland",2555169,6,-0.278133468652682,-0.0463555781087803,0.333333333333333,0,2,0.333333333333333
1,"OLB","Matt Milano",2557969,9,-0.297866524130005,-0.0330962804588895,0.555555555555556,0,5.5,0.611111111111111
1,"DB","Jordan Whitehead",2560930,16,-0.321037229569482,-0.0200648268480926,0.75,0,11,0.6875
1,"MLB","Adarius Taylor",2550565,10,-0.343573846073686,-0.0343573846073686,0.6,1,6.5,0.65
1,"SS","Eric Reid",2540152,12,-0.343806817766496,-0.028650568147208,0.583333333333333,0,9,0.75
1,"CB","Leon Hall",2495617,3,-0.426182079900357,-0.142060693300119,0.333333333333333,0,1.5,0.5
1,"CB","Phillip Gaines",2543851,6,-0.432672946670882,-0.0721121577784802,0.5,0,4,0.666666666666667
1,"MLB","Jaylon Smith",2555310,20,-0.448343203902992,-0.0224171601951496,0.45,1,13,0.65
1,"CB","Darryl Roberts",2553353,15,-0.45342846522888,-0.030228564348592,0.4,0,10.5,0.7
1,"OLB","Kyle Van Noy",2543699,15,-0.468450166583006,-0.0312300111055338,0.533333333333333,0,9.5,0.633333333333333
1,"CB","Rashaan Melvin",2541200,14,-0.480224069180112,-0.0343017192271508,0.714285714285714,0,12.5,0.892857142857143
1,"DB","Anthony Levine",2508004,5,-0.481029593970014,-0.0962059187940029,0.2,0,0,0
1,"SS","Jordan Richards",2552392,12,-0.509093060340969,-0.0424244216950808,0.5,0,7,0.583333333333333
1,"CB","Morris Claiborne",2533059,13,-0.509350825998468,-0.0391808327691129,0.461538461538462,0,6.5,0.5
1,"CB","Steven Nelson",2552265,15,-0.561518920943795,-0.0374345947295863,0.533333333333333,0,9,0.6
1,"CB","Ronald Darby",2552689,12,-0.571982278112834,-0.0476651898427361,0.666666666666667,0,7.5,0.625
1,"CB","Denzel Ward",2560916,20,-0.580543520391752,-0.0290271760195876,0.6,0,15,0.75
1,"CB","Jalen Mills",2555383,11,-0.590368432736032,-0.0536698575214575,0.727272727272727,0,8,0.727272727272727
1,"FS","Marcus Maye",2557995,2,-0.59283973544996,-0.29641986772498,0.5,0,1,0.5
1,"SS","Derwin James",2560760,28,-0.595219024831082,-0.0212578223153958,0.571428571428571,0,18,0.642857142857143
1,"CB","Trae Waynes",2552448,7,-0.597835772678068,-0.0854051103825812,0.428571428571429,0,4,0.571428571428571
1,"SS","Daniel Sorensen",2550257,3,-0.598865494783436,-0.199621831594479,0.333333333333333,0,2.5,0.833333333333333
1,"OLB","Ray-Ray Armstrong",2541792,4,-0.605678252710426,-0.151419563177606,0,0,1,0.25
1,"ILB","Brandon Marshall",2532898,8,-0.611932417277964,-0.0764915521597455,0.375,0,4,0.5
1,"CB","Darqueze Dennard",2543474,23,-0.613736353389163,-0.0266841892777897,0.652173913043478,0,16.5,0.717391304347826
1,"FS","Lamarcus Joyner",2543492,8,-0.624946810876364,-0.0781183513595455,0.625,0,6,0.75
1,"CB","Fabian Moreau",2558136,9,-0.633443783990119,-0.0703826426655687,0.333333333333333,0,6,0.666666666666667
1,"SS","Justin Simmons",2555550,13,-0.648187372782515,-0.0498605671371165,0.461538461538462,0,11,0.846153846153846
1,"FS","Antone Exum",2543680,5,-0.651579612138553,-0.130315922427711,0.4,0,3.5,0.7
1,"FS","Eric Murray",2555173,9,-0.678735062446944,-0.0754150069385493,0.333333333333333,0,7,0.777777777777778
1,"CB","Jimmy Smith",2508107,9,-0.697286499196516,-0.0774762776885018,0.555555555555556,0,6,0.666666666666667
1,"ILB","Jon Bostic",2539978,11,-0.712478283079062,-0.0647707530071875,0.272727272727273,0,5,0.454545454545455
1,"CB","Troy Hill",2553536,10,-0.72698144143219,-0.072698144143219,0.5,0,6.5,0.65
1,"MLB","Kwon Alexander",2552592,12,-0.732576669780148,-0.0610480558150124,0.583333333333333,0,5.5,0.458333333333333
1,"S","Jessie Bates",2560970,18,-0.748300483735257,-0.0415722490964032,0.5,0,11.5,0.638888888888889
1,"CB","Sherrick McManis",494289,8,-0.773765164191823,-0.0967206455239779,0.5,0,6,0.75
1,"OLB","Nigel Bradham",2532800,19,-0.784861692616018,-0.0413085101376851,0.578947368421053,0,10,0.526315789473684
1,"CB","Coty Sensabaugh",2532946,9,-0.800930204330893,-0.0889922449256548,0.555555555555556,0,6.5,0.722222222222222
1,"CB","Eli Apple",2555277,24,-0.801446585056383,-0.0333936077106826,0.625,0,18.5,0.770833333333333
1,"CB","Quincy Wilson",2557961,11,-0.841919930319738,-0.0765381754836126,0.454545454545455,0,7.5,0.681818181818182
1,"SS","Malcolm Jenkins",79848,23,-0.858103544245237,-0.0373088497497929,0.478260869565217,0,13,0.565217391304348
1,"FS","Chuck Clark",2558248,4,-0.902580853303354,-0.225645213325839,0.25,0,3,0.75
1,"CB","Brandon Carr",4365,11,-0.929143692962431,-0.0844676084511301,0.363636363636364,0,9,0.818181818181818
1,"ILB","Gerald Hodges",2539293,8,-0.9584089435581,-0.119801117944763,0.625,0,3,0.375
1,"OLB","Jatavis Brown",2556148,25,-0.962537161267049,-0.038501486450682,0.4,0,16,0.64
1,"CB","A.J. Bouye",2541162,12,-0.984661136631736,-0.0820550947193113,0.666666666666667,0,9,0.75
1,"ILB","Christian Jones",2550572,5,-0.998101621625599,-0.19962032432512,0.4,0,4,0.8
1,"FS","Duron Harmon",2541243,5,-1.00783207176619,-0.201566414353237,0.6,0,4,0.8
1,"FS","Jimmie Ward",2543741,4,-1.009323667426,-0.2523309168565,0.5,0,3,0.75
1,"OLB","Neville Hewitt",2553657,5,-1.01802318678425,-0.203604637356849,0.2,0,3.5,0.7
1,"LB","Kenny Young",2560947,5,-1.02066193930601,-0.204132387861202,0.4,0,1,0.2
1,"FS","Andrew Adams",2556456,7,-1.03024610157234,-0.147178014510335,0.285714285714286,0,3.5,0.5
1,"CB","Parry Nickerson",2560822,5,-1.05660763563778,-0.211321527127557,0.2,0,2.5,0.5
1,"OLB","Vontaze Burfict",2533058,11,-1.06715416430496,-0.0970140149368143,0.545454545454545,0,4,0.363636363636364
1,"SS","Marqui Christian",2556277,12,-1.08835964500529,-0.0906966370837739,0.75,0,9,0.75
1,"OLB","Whitney Mercilus",2533049,7,-1.18851218594816,-0.169787455135451,0.571428571428571,0,2.5,0.357142857142857
1,"FS","Jaquiski Tartt",2552391,10,-1.20819966553123,-0.120819966553123,0.4,0,6,0.6
1,"CB","Trumaine Johnson",2532877,14,-1.21433063448664,-0.0867379024633315,0.642857142857143,0,9.5,0.678571428571429
1,"OLB","Barkevious Mingo",2540140,6,-1.21604960747442,-0.202674934579069,0.5,0,3,0.5
1,"LB","Josey Jewell",2560763,12,-1.22414578022527,-0.102012148352106,0.5,0,4.5,0.375
1,"CB","Javien Elliott",2556934,10,-1.25977215904246,-0.125977215904246,0.6,0,7,0.7
1,"FS","Montae Nicholson",2558133,3,-1.27610018599969,-0.425366728666562,0.666666666666667,0,1,0.333333333333333
1,"ILB","Vince Williams",2540221,12,-1.28181367294506,-0.106817806078755,0.583333333333333,0,5.5,0.458333333333333
1,"OLB","Eric Wilson",2559012,9,-1.28610718180877,-0.142900797978752,0.555555555555556,0,3,0.333333333333333
1,"CB","Tavon Young",2555378,14,-1.28936054730519,-0.092097181950371,0.571428571428571,0,10,0.714285714285714
1,"CB","Kendall Fuller",2555349,21,-1.30807385217773,-0.0622892310560823,0.619047619047619,0,11.5,0.547619047619048
1,"ILB","Demario Davis",2533008,29,-1.30932709356918,-0.0451492101230753,0.482758620689655,0,15.5,0.53448275862069
1,"FS","Tedric Thompson",2557881,9,-1.31226566465063,-0.145807296072293,0.555555555555556,0,7,0.777777777777778
1,"ILB","Todd Davis",2550930,21,-1.32934545039858,-0.0633021643046943,0.476190476190476,0,11,0.523809523809524
1,"CB","Xavien Howard",2555539,7,-1.36249376236855,-0.19464196605265,0.142857142857143,0,6,0.857142857142857
1,"FS","Darian Stewart",494307,9,-1.3881465040088,-0.154238500445422,0.666666666666667,0,5.5,0.611111111111111
1,"CB","T.J. Carrie",2550164,20,-1.39091051760006,-0.069545525880003,0.55,0,13.5,0.675
1,"FS","Eric Weddle",2495775,12,-1.43146958632949,-0.119289132194124,0.666666666666667,0,9,0.75
1,"CB","Briean Boddy-Calhoun",2556475,13,-1.44178581576853,-0.110906601212964,0.692307692307692,0,7.5,0.576923076923077
1,"CB","Marlon Humphrey",2558067,18,-1.45627493714429,-0.0809041631746829,0.444444444444444,1,9.5,0.527777777777778
1,"FS","Kevin Byard",2555158,9,-1.45771140930229,-0.161967934366921,0.555555555555556,0,6,0.666666666666667
1,"CB","Buster Skrine",2495343,8,-1.48143884741437,-0.185179855926797,0.5,0,7,0.875
1,"CB","Tre'Davious White",2557867,11,-1.62592241605155,-0.147811128731959,0.454545454545455,0,4.5,0.409090909090909
1,"CB","Josh Norman",2532920,13,-1.62864373302645,-0.125280287155881,0.307692307692308,0,6.5,0.5
1,"CB","Ahkello Witherspoon",2558157,13,-1.65254241029044,-0.127118646945418,0.615384615384615,0,7,0.538461538461538
1,"FS","Tre Boston",2543830,11,-1.65663955560039,-0.150603595963672,0.545454545454545,0,5,0.454545454545455
1,"CB","Nate Hairston",2558108,5,-1.66875051273034,-0.333750102546067,0.2,0,2.5,0.5
1,"SS","Kurt Coleman",494261,4,-1.68389837148503,-0.420974592871257,0.5,0,2.5,0.625
1,"ILB","Cory Littleton",2556593,26,-1.68433642608597,-0.0647821702340756,0.615384615384615,0,17,0.653846153846154
1,"MLB","Elandon Roberts",2556119,10,-1.80296894405583,-0.180296894405583,0.6,0,6,0.6
1,"SS","T.J. McDonald",2539309,10,-1.80327265545625,-0.180327265545625,0.4,0,8,0.8
1,"CB","Joe Haden",496733,12,-1.81524408471353,-0.151270340392794,0.333333333333333,0,7.5,0.625
1,"FS","Glover Quin",71441,7,-1.84990600930633,-0.264272287043761,0.571428571428571,0,5,0.714285714285714
1,"ILB","Deone Bucannon",2543769,6,-1.89890273353005,-0.316483788921674,0.333333333333333,1,3,0.5
1,"CB","Marcus Peters",2552488,16,-1.95170008279702,-0.121981255174814,0.5625,0,12,0.75
1,"FS","Jordan Poyer",2539290,12,-1.98981772046705,-0.165818143372254,0.333333333333333,0,8,0.666666666666667
1,"LB","Dorian O'Daniel",2560827,9,-2.00960775475985,-0.223289750528872,0.666666666666667,0,6,0.666666666666667
1,"ILB","Avery Williamson",2543597,25,-2.03572194217085,-0.0814288776868342,0.56,0,18.5,0.74
1,"ILB","Josh Bynes",2530491,21,-2.05357257533379,-0.0977891702539901,0.619047619047619,0,11.5,0.547619047619048
1,"OLB","De'Vondre Campbell",2555255,24,-2.06271412536129,-0.0859464218900538,0.458333333333333,0,13.5,0.5625
1,"CB","Ryan Smith",2555552,9,-2.06768097026235,-0.22974233002915,0.666666666666667,0,5.5,0.611111111111111
1,"CB","Adoree' Jackson",2558065,24,-2.07156897832263,-0.0863153740967762,0.833333333333333,0,19,0.791666666666667
1,"CB","Bradley Roby",2543505,13,-2.07920336503033,-0.159938720386949,0.692307692307692,0,11,0.846153846153846
1,"CB","Jonathan Jones",2556571,18,-2.10007367202449,-0.116670759556916,0.5,0,12.5,0.694444444444444
