"gameId","playId","nflId_def","eps_yaint"
2018100712,3921,2558159,0.316543711517815
2018112201,3768,2558159,-0.114910745219947
2018110409,1910,2558163,0.0148124573919448
2018120912,1119,2558168,-0.436009988414537
2018111802,3487,2558176,2.44064891773674
2018112200,3677,2558176,2.31770243940215
2018120901,2442,2558176,1.64172186441116
2018092311,2270,2558176,-0.0370338526849099
2018121603,4001,2558176,-0.577830042446621
2018120901,3291,2558183,0.618300984569284
2018101409,2898,2558183,-0.093495876543364
2018093000,2991,2558184,0.49113635788876
2018101400,1531,2558184,-0.166489297607948
2018123010,3105,2558184,-0.39014199145165
2018112202,571,2558184,-0.703417208276571
2018111102,1126,2558184,-0.719180430545111
2018110406,3547,2558184,-1.16737086612895
2018102803,3119,2558801,0.171111484508522
2018111101,1890,2558847,1.3102737443775
2018091603,3464,2558847,-0.265315955330443
2018092308,2366,2558851,-1.8276289223098
2018090902,81,2558976,-0.252790328551753
2018123011,3561,2558976,-0.48918567785572
2018102103,3438,2558976,-1.45376974654167
2018121501,2304,2559293,-0.0638582558691203
2018092400,1638,2560712,0.775133716936331
2018121607,1435,2560725,3.16388403123122
2018091600,2010,2560753,-0.122486331761369
2018122308,1421,2560754,0.470430705926448
2018092310,1414,2560760,-0.111997900096775
2018093007,1836,2560795,0.0874591296868656
2018111806,1838,2560851,6.50778857947145
2018100712,2399,2560851,-0.395703843661778
2018102500,1022,2560851,-0.453668141764882
2018111107,2832,2560886,0.422386899930781
2018111800,2700,2560908,0.934177911977671
2018111111,241,2560908,0.598065960516457
2018111803,1740,2560913,-0.0484607736737241
2018090901,1912,2560916,0.822301853335244
2018090901,704,2560916,-0.413147902925774
2018100703,1200,2560916,-0.645756891393267
2018091601,3575,2560928,0.275452026789476
2018093003,1822,2560952,0.209652709190623
2018102803,3320,2560970,2.08971775341514
2018091300,345,2560970,0.0912595102266582
2018100702,3748,2560970,-0.0652363041016062
2018120600,676,2561008,0.680154024096928
2018121605,4082,2561131,-0.11568840468765
